region,industry,anzsco4_code,occupation,employment_2025,annual_growth_rate_pct,employment_growth_2025_2035,retirements_2025_2035,total_new_workers_expected_by_2035,net_worker_demand_2025_2035,positive_worker_demand_2025_2035,is_primary_industry_statewide
Inner south-east,Financial and insurance services,5992,Court and legal clerks,2.2150002211,0.022335668219,0.54754187939,0.35022126653,0.89776314591,0.89776314592,0.89776314591,False
Inner south-east,Financial and insurance services,5993,Debt collectors,6.2463708187,0.016955792814,1.1436984265,0.78837877927,1.9320772058,1.9320772057700002,1.9320772058,True
Inner south-east,Financial and insurance services,5994,Human resource clerks,9.3571168545,0.013488096619,1.3415231908,2.0351979456,3.3767211364,3.3767211363999996,3.3767211364,False
Inner south-east,Financial and insurance services,5995,Inspectors and regulatory officers,12.9626246519,0.014223495349,1.9663374995,3.3680060128,5.3343435122,5.3343435123,5.3343435122,False
Inner south-east,Financial and insurance services,5996,"Insurance investigators, loss adjusters and risk surveyors",97.6570732738,-0.019158848668,-17.1766060421,18.2303780283,1.0537719862,1.0537719861999975,1.0537719862,True
Inner south-east,Financial and insurance services,5999,Other miscellaneous clerical and administrative workers,6.2054968613,0.014249498079,0.94316203492,2.2029550392,3.1461170741,3.1461170741199997,3.1461170741,False
Inner south-east,Financial and insurance services,6112,Insurance agents,226.8873160794,0.0079171442426,18.6166667112,41.1868734874,59.8035401986,59.803540198600004,59.8035401986,True
Inner south-east,Financial and insurance services,6113,Sales representatives,32.6178592611,0.0094915010038,3.231559924,5.6200805478,8.8516404718,8.8516404718,8.8516404718,False
Inner south-east,Financial and insurance services,6121,Real estate sales agents,25.1467553401,0.007025223585,1.8235239478,5.1122085749,6.9357325227,6.9357325227,6.9357325227,False
Inner south-east,Financial and insurance services,6211,Sales assistants (general,35.3688959859,0.018418276438,7.0816567149,7.0905339786,14.1721906935,14.1721906935,14.1721906935,False
Inner south-east,Financial and insurance services,6212,Ict sales assistants,17.1598560082,0.019832346455,3.723556387,2.3236366514,6.0471930384,6.0471930384,6.0471930384,False
Inner south-east,Financial and insurance services,6393,Telemarketers,27.6119568624,-0.017930742947,-4.5700537514,5.348551963,0.77849821161,0.7784982116000005,0.77849821161,False
Inner south-east,Financial and insurance services,7116,Sewing machinists,1.4843067455,0.0046584432523,0.070613240045,0.83137991844,0.90199315849,0.9019931584850001,0.90199315849,False
Inner south-east,Financial and insurance services,7411,Storepersons,4.9275140366,0.015235755647,0.80436369921,1.1952973723,1.9996610715,1.9996610715099998,1.9996610715,False
Inner south-east,Financial and insurance services,8112,Commercial cleaners,3.3529917092,-0.016132228491,-0.50328722329,1.5279432231,1.0246559998,1.0246559998100002,1.0246559998,False
Inner south-east,Financial and insurance services,8113,Domestic cleaners,2.9633597546,0.041960236254,1.5065199344,2.5311116998,4.0376316343,4.0376316342,4.0376316343,False
Inner south-east,Financial and insurance services,8116,Other cleaners,3.4105255058,0.02084381765,0.78140748428,1.8633107899,2.6447182742,2.64471827418,2.6447182742,False
Inner south-east,Financial and insurance services,8321,Packers,3.5543677944,0.013087138602,0.4935378838,1.0741509467,1.5676888305,1.5676888305,1.5676888305,False
Inner south-east,Health care and social assistance,1111,Chief executives and managing directors,202.3927995425,0.033669566533,79.4535126174,70.5891807663,150.0426933837,150.0426933837,150.0426933837,False
Inner south-east,Health care and social assistance,1112,General managers,311.3939893868,0.033425673164,121.2221223925,60.1778765343,181.3999989268,181.39999892679998,181.3999989268,True
Inner south-east,Health care and social assistance,1311,"Advertising, public relations and sales managers",352.6464782532,0.037200717985,155.4751000138,31.9878216759,187.4629216897,187.46292168969998,187.4629216897,False
Inner south-east,Health care and social assistance,1321,Corporate services managers,47.7698703314,0.038654289941,22.0315491456,9.0780375721,31.1095867177,31.109586717699997,31.1095867177,False
Inner south-east,Health care and social assistance,1322,Finance managers,187.4123587705,0.036138092638,79.8726683495,38.7419928072,118.6146611567,118.61466115670001,118.6146611567,False
Inner south-east,Health care and social assistance,1323,Human resource managers,355.1415174745,0.035743028871,149.428726635,67.4124213551,216.8411479901,216.8411479901,216.8411479901,False
Inner south-east,Health care and social assistance,1324,Policy and planning managers,93.943278761,0.037088970996,41.2720321551,34.8310569515,76.1030891066,76.10308910660001,76.1030891066,False
Inner south-east,Health care and social assistance,1325,Research and development managers,82.0505270438,0.038238893904,37.363217324,12.1387791792,49.5019965032,49.5019965032,49.5019965032,False
Inner south-east,Health care and social assistance,1331,Construction managers,21.3293848488,0.035078499616,8.7806464253,4.4095137845,13.1901602097,13.1901602098,13.1901602097,False
Inner south-east,Health care and social assistance,1332,Engineering managers,3.7628643603,0.039352338529,1.7725041538,0.65096257591,2.4234667297,2.42346672971,2.4234667297,False
Inner south-east,Health care and social assistance,1333,"Importers, exporters and wholesalers",1.4268150811,0.04685250267,0.82858009608,0.30044640261,1.1290264987,1.12902649869,1.1290264987,False
Inner south-east,Health care and social assistance,1335,Production managers,28.0086363613,0.03730327584,12.3883957246,5.1395674735,17.5279631981,17.5279631981,17.5279631981,False
Inner south-east,Health care and social assistance,1336,"Supply, distribution and procurement managers",45.4033105102,0.036406686918,19.5183447079,8.3623251974,27.8806699053,27.8806699053,27.8806699053,False
Inner south-east,Health care and social assistance,1341,Child care centre managers,251.0877430671,0.053829253271,173.0705991063,47.7078485876,220.7784476939,220.77844769389998,220.7784476939,True
Inner south-east,Health care and social assistance,1342,Health and welfare services managers,715.6125836299,0.038548410063,328.9763503469,249.1065516146,578.0829019615,578.0829019615,578.0829019615,True
Inner south-east,Health care and social assistance,1344,Other education managers,22.4831322413,0.035178825288,9.2863848617,9.1291114733,18.415496335,18.415496335,18.415496335,False
Inner south-east,Health care and social assistance,1351,Ict managers,134.1076330054,0.036900083595,58.5661356647,18.1990258935,76.7651615582,76.76516155819999,76.7651615582,False
Inner south-east,Health care and social assistance,1399,Other specialist managers,192.5058067993,0.036900551704,84.0704469366,33.9147222964,117.9851692331,117.98516923300001,117.9851692331,False
Inner south-east,Health care and social assistance,1411,Cafe and restaurant managers,31.9650839397,0.028900829619,10.537078151,7.6698118095,18.2068899605,18.2068899605,18.2068899605,False
Inner south-east,Health care and social assistance,1419,Other accommodation and hospitality managers,51.3130763113,0.02631446337,15.2192248557,43.948959214,59.1681840697,59.1681840697,59.1681840697,False
Inner south-east,Health care and social assistance,1421,Retail managers,145.0536997144,0.035341799508,60.2355891191,29.4275386608,89.6631277799,89.6631277799,89.6631277799,False
Inner south-east,Health care and social assistance,1491,"Amusement, fitness and sports centre managers",12.9837160888,0.034571410203,5.2553979143,1.8661378334,7.1215357477,7.121535747699999,7.1215357477,False
Inner south-east,Health care and social assistance,1492,Call or contact centre and customer service managers,112.73673842,0.03330626517,43.7062460257,17.2933971798,60.9996432055,60.99964320549999,60.9996432055,False
Inner south-east,Health care and social assistance,1493,Conference and event organisers,42.2662062811,0.035132476309,17.4308082014,4.9587696459,22.3895778473,22.389577847300004,22.3895778473,False
Inner south-east,Health care and social assistance,1494,Transport services managers,5.2520016961,0.03605273156,2.2321651112,1.4192448303,3.6514099416,3.6514099415,3.6514099416,False
Inner south-east,Health care and social assistance,1499,"Other hospitality, retail and service managers",117.2289933106,0.031665098429,42.8824676029,16.666472949,59.5489405519,59.5489405519,59.5489405519,False
Inner south-east,Health care and social assistance,2111,"Actors, dancers and other entertainers",2.0025757665,0.026449815576,0.59738124104,0.64283532393,1.240216565,1.2402165649699999,1.240216565,False
Inner south-east,Health care and social assistance,2112,Music professionals,4.417465652,0.045983154314,2.5075392244,0.92583465297,3.4333738774,3.4333738773699998,3.4333738774,False
Inner south-east,Health care and social assistance,2114,Visual arts and crafts professionals,7.4852929322,0.034749743041,3.0479493329,2.6991631369,5.7471124698,5.7471124698,5.7471124698,False
Inner south-east,Health care and social assistance,2122,"Authors, and book and script editors",9.2967951423,0.052449422224,6.2037010786,3.0459916464,9.2496927251,9.249692725,9.2496927251,False
Inner south-east,Health care and social assistance,2123,"Film, television, radio and stage directors",19.6937300939,0.051074877194,12.7151883952,3.6695002536,16.3846886489,16.3846886488,16.3846886489,False
Inner south-east,Health care and social assistance,2124,Journalists and other writers,19.5370062749,0.055784071778,14.0838734288,3.3284160426,17.4122894714,17.4122894714,17.4122894714,False
Inner south-east,Health care and social assistance,2211,Accountants,406.8309760385,0.035817043254,171.5906719769,45.6998796164,217.2905515934,217.2905515933,217.2905515934,False
Inner south-east,Health care and social assistance,2212,"Auditors, company secretaries and corporate treasurers",46.8189832061,0.034962702225,19.2000208254,6.1379488544,25.3379696798,25.3379696798,25.3379696798,False
Inner south-east,Health care and social assistance,2223,Financial investment advisers and managers,39.4119656794,0.03489207421,16.1245596973,4.8343086998,20.9588683972,20.9588683971,20.9588683972,False
Inner south-east,Health care and social assistance,2231,Human resource professionals,315.4514444335,0.036022968823,133.9416136117,43.1639410172,177.1055546288,177.1055546289,177.1055546288,False
Inner south-east,Health care and social assistance,2232,Ict trainers,7.4161962463,0.030165260907,2.5665543082,2.3288770352,4.8954313434,4.8954313434,4.8954313434,False
Inner south-east,Health care and social assistance,2233,Training and development professionals,86.1714381592,0.058453933752,65.9123614676,19.9060151893,85.8183766568,85.8183766569,85.8183766568,False
Inner south-east,Health care and social assistance,2241,"Actuaries, mathematicians and statisticians",13.0339519202,0.06125265842,10.5851851301,1.9386139616,12.5237990917,12.523799091699999,12.5237990917,False
Inner south-east,Health care and social assistance,2242,"Archivists, curators and records managers",55.3173522596,0.037540837501,24.6501220873,8.0973115557,32.747433643,32.747433643,32.747433643,True
Inner south-east,Health care and social assistance,2244,Intelligence and policy analysts,58.0899472858,0.038947112647,27.0307920255,4.5368052929,31.5675973184,31.567597318399997,31.5675973184,False
Inner south-east,Health care and social assistance,2245,Land economists and valuers,17.4281578941,0.034334582397,6.9983812733,1.6074855296,8.6058668029,8.6058668029,8.6058668029,False
Inner south-east,Health care and social assistance,2246,Librarians,9.6525062309,0.035080720951,3.9739299669,0.67604135529,4.6499713222,4.64997132219,4.6499713222,False
Inner south-east,Health care and social assistance,2247,Management and organisation analysts,233.7957653469,0.035581331468,97.8532928185,12.8660483963,110.7193412148,110.7193412148,110.7193412148,False
Inner south-east,Health care and social assistance,2249,Other information and organisation professionals,99.9142689012,0.038101680811,45.3057393371,59.6905315454,104.9962708825,104.9962708825,104.9962708825,False
Inner south-east,Health care and social assistance,2251,Advertising and marketing professionals,246.0135224838,0.037020241945,107.8463490314,26.9269480453,134.7732970767,134.7732970767,134.7732970767,False
Inner south-east,Health care and social assistance,2252,Ict sales professionals,2.0670650137,0.047348282215,1.2158934182,0.28648102156,1.5023744397,1.50237443976,1.5023744397,False
Inner south-east,Health care and social assistance,2253,Public relations professionals,114.2516801581,0.037216057961,50.3957336621,15.1643248575,65.5600585196,65.5600585196,65.5600585196,False
Inner south-east,Health care and social assistance,2254,Technical sales representatives,54.1461874122,0.039363469965,25.5141919268,8.3912870848,33.9054790116,33.9054790116,33.9054790116,False
Inner south-east,Health care and social assistance,2323,"Fashion, industrial and jewellery designers",1.0525224136,0.060893170483,0.84832777124,0.11354913942,0.96187691066,0.96187691066,0.96187691066,False
Inner south-east,Health care and social assistance,2324,"Graphic and web designers, and illustrators",43.0531407238,0.051008477014,27.7523647597,2.8766635592,30.6290283189,30.6290283189,30.6290283189,False
Inner south-east,Health care and social assistance,2335,"Industrial, mechanical and production engineers",1.6509195484,0.059713125203,1.2976341655,0.34342365627,1.6410578218,1.64105782177,1.6410578218,False
Inner south-east,Health care and social assistance,2339,Other engineering professionals,13.8676310122,0.055501668045,9.9331669215,4.8951452412,14.8283121627,14.8283121627,14.8283121627,False
Inner south-east,Health care and social assistance,2345,Life scientists,14.8680146509,0.055609388587,10.6757804681,1.5692797692,12.2450602373,12.245060237299999,12.2450602373,False
Inner south-east,Health care and social assistance,2346,Medical laboratory scientists,295.6908255786,0.055604735173,212.2944765184,48.3402750015,260.6347515198,260.63475151989996,260.6347515198,True
Inner south-east,Health care and social assistance,2347,Veterinarians,19.3466907828,0.051800260653,12.7115311736,2.8955250052,15.6070561788,15.607056178799999,15.6070561788,False
Inner south-east,Health care and social assistance,2349,Other natural and physical science professionals,245.4546790962,0.0045971380118,11.5202063507,34.4302397421,45.9504460929,45.9504460928,45.9504460929,True
Inner south-east,Health care and social assistance,2411,Early childhood (pre-primary school) teachers,154.0603035014,0.067564276791,142.1710872737,36.523838794,178.6949260676,178.6949260677,178.6949260676,False
Inner south-east,Health care and social assistance,2412,Primary school teachers,4.8113532563,0.097505658268,7.387947101,1.8729901522,9.2609372531,9.2609372532,9.2609372531,False
Inner south-east,Health care and social assistance,2414,Secondary school teachers,2.2280223491,0.088071806857,2.9539503053,0.73780775834,3.6917580636,3.69175806364,3.6917580636,False
Inner south-east,Health care and social assistance,2415,Special education teachers,23.6326895108,0.085217441694,29.9076105454,12.6358105458,42.5434210912,42.5434210912,42.5434210912,False
Inner south-east,Health care and social assistance,2421,University lecturers and tutors,1.4173082151,0.090114784693,1.9415107948,0.59741909691,2.5389298917,2.53892989171,2.5389298917,False
Inner south-east,Health care and social assistance,2422,Vocational education teachers \ polytechnic teachers,26.169460241,0.068351719708,24.5222915166,13.202591776,37.7248832926,37.7248832926,37.7248832926,False
Inner south-east,Health care and social assistance,2491,Education advisers and reviewers,43.3465212821,0.065277447637,38.233080065,26.0699864273,64.3030664923,64.3030664923,64.3030664923,False
Inner south-east,Health care and social assistance,2492,Private tutors and teachers,19.7064308056,0.071525516294,19.6153471556,8.4306715102,28.0460186658,28.0460186658,28.0460186658,False
Inner south-east,Health care and social assistance,2511,Nutrition professionals,296.6608713243,0.018679623132,60.3130233647,18.0553112925,78.3683346572,78.3683346572,78.3683346572,True
Inner south-east,Health care and social assistance,2512,Medical imaging professionals,513.9296989846,0.020126816104,113.3270686207,99.1704964645,212.4975650852,212.4975650852,212.4975650852,True
Inner south-east,Health care and social assistance,2513,Occupational and environmental health professionals,137.201886132,0.016623768282,24.5922110551,27.209324688,51.8015357431,51.801535743100004,51.8015357431,False
Inner south-east,Health care and social assistance,2514,Optometrists and orthoptists,265.7902245693,0.020094366052,58.5064489209,34.0803281787,92.5867770996,92.5867770996,92.5867770996,True
Inner south-east,Health care and social assistance,2515,Pharmacists,159.0610314831,0.019994359647,34.8227567038,27.2126822372,62.035438941,62.035438941,62.035438941,False
Inner south-east,Health care and social assistance,2519,Other health diagnostic and promotion professionals,142.1739319812,0.019269096652,29.8974094229,18.192549818,48.0899592409,48.0899592409,48.0899592409,True
Inner south-east,Health care and social assistance,2521,Chiropractors and osteopaths,434.7904576863,0.019890563402,94.6483097589,37.3813443679,132.0296541267,132.02965412679998,132.0296541267,True
Inner south-east,Health care and social assistance,2522,Complementary health therapists,379.6673241158,0.02002351572,83.2517361676,64.5108454712,147.7625816388,147.7625816388,147.7625816388,True
Inner south-east,Health care and social assistance,2523,Dental practitioners,869.6578622179,0.019930064201,189.7235854519,115.90279468,305.6263801319,305.62638013189996,305.6263801319,True
Inner south-east,Health care and social assistance,2524,Occupational therapists,857.6883594858,0.018654634166,174.1203003296,84.2665704881,258.3868708177,258.3868708177,258.3868708177,True
Inner south-east,Health care and social assistance,2525,Physiotherapists,1496.8326884006,0.019137391231,312.4257898839,167.2219142777,479.6477041616,479.6477041616,479.6477041616,True
Inner south-east,Health care and social assistance,2526,Podiatrists,233.9682242087,0.019425663081,49.6358739807,5.762371572,55.3982455527,55.3982455527,55.3982455527,True
Inner south-east,Health care and social assistance,2527,Audiologists and speech pathologists \ therapists,621.8256547316,0.018647772409,126.1871526197,61.8006442738,187.9877968936,187.9877968935,187.9877968936,True
Inner south-east,Health care and social assistance,2531,General practitioners and resident medical officers,1997.3569539023,0.020019092884,437.8658182228,165.3109539062,603.176772129,603.176772129,603.176772129,True
Inner south-east,Health care and social assistance,2532,Anaesthetists,129.2044173217,0.0031325460413,4.1049209088,13.2385001629,17.3434210717,17.3434210717,17.3434210717,True
Inner south-east,Health care and social assistance,2533,Specialist physicians,524.92553025,-0.013449261977,-66.4755549756,45.4915677147,-20.9839872609,-20.983987260900008,0.0,True
Inner south-east,Health care and social assistance,2534,Psychiatrists,262.1700635153,-0.027976518129,-64.76846487,31.1672828059,-33.6011820641,-33.6011820641,0.0,True
Inner south-east,Health care and social assistance,2535,Surgeons,416.7786328472,-0.0017295094936,-7.152383847,50.4805087436,43.3281248966,43.328124896599995,43.3281248966,True
Inner south-east,Health care and social assistance,2539,Other medical practitioners,428.5254726136,0.02048286133,96.3228280371,27.2630047467,123.5858327838,123.58583278379999,123.5858327838,True
Inner south-east,Health care and social assistance,2541,Midwives,185.2636259389,0.019891963977,40.3326147711,40.3483980748,80.6810128459,80.6810128459,80.6810128459,True
Inner south-east,Health care and social assistance,2542,Nurse educators and researchers,94.078746995,0.018483816631,18.9093906929,18.7931570337,37.7025477266,37.7025477266,37.7025477266,True
Inner south-east,Health care and social assistance,2543,Nurse managers,426.4502039511,0.017739918981,81.9859431508,108.3859936735,190.3719368243,190.3719368243,190.3719368243,True
Inner south-east,Health care and social assistance,2544,Registered nurses,5903.0178071922,0.0173896372,1110.6822736187,1290.0798020593,2400.762075678,2400.7620756779997,2400.762075678,True
Inner south-east,Health care and social assistance,2611,Ict business and systems analysts,73.4460891359,0.041687150837,37.0486872431,8.1226082117,45.1712954548,45.171295454799996,45.1712954548,False
Inner south-east,Health care and social assistance,2612,Multimedia specialists and web developers,3.2209675432,0.051774931876,2.1150162807,0.049356559171,2.1643728399,2.164372839871,2.1643728399,False
Inner south-east,Health care and social assistance,2613,Software and applications programmers,126.62846853,0.044151619224,68.4309914206,12.2966579191,80.7276493397,80.7276493397,80.7276493397,False
Inner south-east,Health care and social assistance,2621,"Database and systems administrators, and ict security specialists",206.6003172862,0.041911920273,104.8874898797,19.5613016986,124.4487915783,124.4487915783,124.4487915783,False
Inner south-east,Health care and social assistance,2631,Computer network professionals,64.7437273963,0.041354347266,32.34818216,4.1000193894,36.4482015494,36.4482015494,36.4482015494,False
Inner south-east,Health care and social assistance,2632,Ict support and test engineers,16.6659007634,0.043044003016,8.7353496511,0.8050146489,9.5403643,9.5403643,9.5403643,False
Inner south-east,Health care and social assistance,2633,Telecommunications engineering professionals,12.2843916959,0.039533264185,5.8180669993,1.1033522575,6.9214192568,6.9214192568,6.9214192568,False
Inner south-east,Health care and social assistance,2712,Judicial and other legal professionals,25.5567963321,0.032806436454,9.7367882758,6.5531782374,16.2899665132,16.2899665132,16.2899665132,False
Inner south-east,Health care and social assistance,2713,Solicitors,23.984828247,0.035398903774,9.9787642327,2.9337979997,12.9125622324,12.9125622324,12.9125622324,False
Inner south-east,Health care and social assistance,2721,Counsellors,319.6211140754,0.03461729938,129.5717193427,87.9617094895,217.5334288322,217.5334288322,217.5334288322,True
Inner south-east,Health care and social assistance,2722,Ministers of religion,60.4949329493,0.013317598844,8.5568430741,21.973143798,30.5299868721,30.529986872099997,30.5299868721,False
Inner south-east,Health care and social assistance,2723,Psychologists,1824.3794906956,0.036885769701,796.3628403985,419.3601840121,1215.7230244106,1215.7230244106,1215.7230244106,True
Inner south-east,Health care and social assistance,2724,Social professionals,35.2834548623,0.037792837573,15.8467807442,11.0096684433,26.8564491875,26.8564491875,26.8564491875,False
Inner south-east,Health care and social assistance,2725,Social workers,720.4304398801,0.033637066421,282.5045952725,145.1717852989,427.6763805713,427.67638057140005,427.6763805713,True
Inner south-east,Health care and social assistance,2726,"Welfare, recreation and community arts workers",382.638614786,0.034063724413,152.2481186907,79.3662599586,231.6143786494,231.61437864930002,231.6143786494,True
Inner south-east,Health care and social assistance,3112,Medical technicians,605.8984937174,0.033451734718,236.081667412,120.3819134823,356.4635808944,356.4635808943,356.4635808944,True
Inner south-east,Health care and social assistance,3114,Science technicians,6.5308499959,0.051806028534,4.2916168897,2.1310382399,6.4226551296,6.422655129600001,6.4226551296,False
Inner south-east,Health care and social assistance,3121,"Architectural, building and surveying technicians",4.8203395232,0.025603318534,1.3865183843,0.85760793537,2.2441263197,2.24412631967,2.2441263197,False
Inner south-east,Health care and social assistance,3124,Electronic engineering draftspersons and technicians,15.1938194677,0.028808483101,4.9904171063,3.8705017321,8.8609188384,8.8609188384,8.8609188384,False
Inner south-east,Health care and social assistance,3129,Other building and engineering technicians,17.9992296872,0.033582331171,7.0448273728,4.4569344265,11.5017617994,11.5017617993,11.5017617994,False
Inner south-east,Health care and social assistance,3131,Ict support technicians,137.6087227741,0.030925352091,48.9940794998,12.5154528838,61.5095323836,61.5095323836,61.5095323836,False
Inner south-east,Health care and social assistance,3232,Metal fitters and machinists,3.7212600587,0.046298578066,2.1299592029,0.84721009358,2.9771692965,2.9771692964799996,2.9771692965,False
Inner south-east,Health care and social assistance,3233,Precision metal trades workers,3.7386945108,0.033247969411,1.4465063556,0.55860609639,2.005112452,2.00511245199,2.005112452,False
Inner south-east,Health care and social assistance,3312,Carpenters and joiners,5.8826066852,0.047691263442,3.4909203468,0.7586690792,4.249589426,4.249589426,4.249589426,False
Inner south-east,Health care and social assistance,3322,Painting trades workers,3.1281434865,0.036621783629,1.3540435441,1.1278126202,2.4818561643,2.4818561643,2.4818561643,False
Inner south-east,Health care and social assistance,3332,Plasterers,3.6198206958,0.03604002921,1.5378357869,0.4642012222,2.0020370091,2.0020370091,2.0020370091,False
Inner south-east,Health care and social assistance,3341,Plumbers,7.7848885248,0.042810548313,4.0538806588,0.80977845067,4.8636591094,4.8636591094699995,4.8636591094,False
Inner south-east,Health care and social assistance,3411,Electricians,15.1195152415,0.033641197966,5.9297031657,1.7887160853,7.7184192511,7.718419251,7.7184192511,False
Inner south-east,Health care and social assistance,3423,Electronics trades workers,16.5545210551,0.035042122772,6.806771356,1.7512641154,8.5580354714,8.5580354714,8.5580354714,False
Inner south-east,Health care and social assistance,3511,Bakers and pastrycooks,2.5104885113,0.030442351102,0.8779158869,0.3717604019,1.2496762888,1.2496762888,1.2496762888,False
Inner south-east,Health care and social assistance,3513,Chefs,284.2719790156,0.03393306277,112.6071726153,49.5288980417,162.136070657,162.136070657,162.136070657,False
Inner south-east,Health care and social assistance,3514,Cooks,147.6433794728,0.034272937511,59.1637894828,41.8806768349,101.0444663177,101.0444663177,101.0444663177,False
Inner south-east,Health care and social assistance,3611,Animal attendants and trainers,37.7289819974,0.050923061555,24.2699646048,10.3681191934,34.6380837982,34.6380837982,34.6380837982,False
Inner south-east,Health care and social assistance,3613,Veterinary nurses,3.0300931421,0.050099810977,1.9103030868,0.32628235572,2.2365854425,2.23658544252,2.2365854425,False
Inner south-east,Health care and social assistance,3622,Gardeners,46.0059957674,0.049375676822,28.4885319348,9.9178170307,38.4063489656,38.4063489655,38.4063489656,False
Inner south-east,Health care and social assistance,3911,Hairdressers,8.4885320451,0.019538434566,1.8122125033,1.0925228015,2.9047353048,2.9047353048,2.9047353048,False
Inner south-east,Health care and social assistance,3993,"Gallery, library and museum technicians",3.8675049975,0.025193529841,1.0925837804,1.0392989225,2.1318827029,2.1318827029,2.1318827029,False
Inner south-east,Health care and social assistance,3999,Other miscellaneous technicians and trades workers,234.301314227,0.028575386425,76.2518796043,58.6646526553,134.9165322597,134.9165322596,134.9165322597,True
Inner south-east,Health care and social assistance,4111,Ambulance officers and paramedics,486.0200445523,0.01499967502,78.0242529869,62.0573586754,140.0816116623,140.0816116623,140.0816116623,True
Inner south-east,Health care and social assistance,4112,"Dental hygienists, technicians and therapists",145.3384551142,0.054095110324,100.7994653547,31.3026018867,132.1020672414,132.1020672414,132.1020672414,True
Inner south-east,Health care and social assistance,4113,Diversional therapists,70.6892529087,0.047499143536,41.7428043185,31.8666507373,73.6094550558,73.6094550558,73.6094550558,True
Inner south-east,Health care and social assistance,4114,Enrolled and mothercraft nurses,304.2749593167,-0.011776321478,-33.9919350158,44.416120833,10.4241858172,10.424185817199998,10.4241858172,True
Inner south-east,Health care and social assistance,4115,Indigenous health workers,10.8950549126,0.020324543739,2.4282743269,1.5681864133,3.9964607402,3.9964607402,3.9964607402,True
Inner south-east,Health care and social assistance,4116,Massage therapists,486.2830966357,0.015996127013,83.6313917597,108.0201276218,191.6515193815,191.6515193815,191.6515193815,True
Inner south-east,Health care and social assistance,4117,Welfare support workers,999.8041728141,0.01969201268,215.2765184041,187.9780272434,403.2545456475,403.2545456475,403.2545456475,True
Inner south-east,Health care and social assistance,4211,Child carers,1751.7153377441,0.021893743647,423.5935553674,247.4969013093,671.0904566767,671.0904566767,671.0904566767,True
Inner south-east,Health care and social assistance,4221,Education aides,51.5891416483,0.019650020439,11.0822913145,15.5939154292,26.6762067438,26.6762067437,26.6762067438,False
Inner south-east,Health care and social assistance,4231,Aged and disabled carers,6700.4448252141,0.025280049353,1900.1542226163,2822.4581319926,4722.6123546089,4722.6123546089,4722.6123546089,True
Inner south-east,Health care and social assistance,4232,Dental assistants,934.1599367552,0.031292493422,337.115933837,106.7845172024,443.9004510394,443.90045103939997,443.9004510394,True
Inner south-east,Health care and social assistance,4233,Nursing support and personal care workers,2543.992840901,0.023876904517,677.0266481408,773.2550809704,1450.2817291112,1450.2817291112,1450.2817291112,True
Inner south-east,Health care and social assistance,4234,Special care workers,11.0904588857,0.036785770134,4.8257560384,1.9994984754,6.8252545138,6.8252545138,6.8252545138,True
Inner south-east,Health care and social assistance,4311,Bar attendants and baristas,13.8767019443,0.024420476209,3.7864728305,1.1779310507,4.9644038812,4.9644038812,4.9644038812,False
Inner south-east,Health care and social assistance,4312,Cafe workers,4.4665271601,0.023064373966,1.1439473643,0.79492833636,1.9388757007,1.9388757006600001,1.9388757007,False
Inner south-east,Health care and social assistance,4314,Hotel service managers,6.5097294212,0.033177153048,2.5124378905,0.46646553844,2.978903429,2.9789034289400003,2.978903429,False
Inner south-east,Health care and social assistance,4315,Waiters,31.8674911581,0.024421340003,8.695880057,3.2348193579,11.9306994149,11.930699414900001,11.9306994149,False
Inner south-east,Health care and social assistance,4412,Fire and emergency workers,9.5282757532,0.019925044331,2.0781067134,1.7979881229,3.8760948364,3.8760948363,3.8760948364,False
Inner south-east,Health care and social assistance,4422,Security officers and guards,33.9539136577,0.026362067491,10.0910006216,12.0057842021,22.0967848237,22.0967848237,22.0967848237,False
Inner south-east,Health care and social assistance,4511,Beauty therapists,50.7502250517,0.031777773491,18.6402168656,3.2812588733,21.9214757388,21.9214757389,21.9214757388,False
Inner south-east,Health care and social assistance,4515,Personal care consultants,163.3055260311,0.031293874354,58.9360265537,89.3933767982,148.3294033519,148.3294033519,148.3294033519,True
Inner south-east,Health care and social assistance,4518,Other personal service workers,77.0441705272,0.03008974621,26.5870050873,18.2385625028,44.8255675901,44.8255675901,44.8255675901,False
Inner south-east,Health care and social assistance,4521,Fitness instructors,50.9237006185,0.029027696471,16.870195978,3.6439808701,20.5141768481,20.5141768481,20.5141768481,False
Inner south-east,Health care and social assistance,4523,"Sports coaches, instructors and officials",15.7903958746,0.028076691331,5.0376318474,1.6207683391,6.6584001865,6.6584001865,6.6584001865,False
Inner south-east,Health care and social assistance,5111,"Contract, program and project administrators",354.5122747134,0.030446650325,123.9926315123,65.9823062633,189.9749377755,189.97493777559998,189.9749377755,False
Inner south-east,Health care and social assistance,5121,Office managers,361.5075928128,0.029872680145,123.7281671877,97.8977964235,221.6259636111,221.6259636112,221.6259636111,False
Inner south-east,Health care and social assistance,5122,Practice managers,805.6367480869,0.031387653789,291.7470694897,198.7596205141,490.5066900038,490.5066900038,490.5066900038,True
Inner south-east,Health care and social assistance,5211,Personal assistants,229.0727043607,0.023070388274,58.6860132439,64.4116331953,123.0976464392,123.09764643919999,123.0976464392,False
Inner south-east,Health care and social assistance,5212,Secretaries,40.4961337986,0.025056427838,11.370886131,5.7266010055,17.0974871365,17.0974871365,17.0974871365,False
